country_name,year,gdp_growth,unemployment,inflation
Belgium,1990,3.13740221731629,,3.44831217961808
Belgium,1991,1.83307441343001,6.984,3.2153106926081
Belgium,1992,1.53065475142162,6.702,2.42795567164615
Belgium,1993,-0.961873076923027,8.078,2.75442643473461
Belgium,1994,3.22697145426247,9.645,2.37754084476398
Belgium,1995,2.38475724870135,9.337,1.46796699090272
Belgium,1996,1.32143214432601,9.483,2.07702107350674
Belgium,1997,3.79367165541437,8.95,1.62816049512958
Belgium,1998,1.96183240455609,9.322,0.94925028835061
Belgium,1999,3.54271798823922,8.649,1.12084823417845
Belgium,2000,3.71670510672588,6.586,2.54451776190908
Belgium,2001,1.09960362419645,6.178,2.46925823086078
Belgium,2002,1.70689430349601,6.91,1.64521436175357
Belgium,2003,1.03795518162204,7.68,1.5889639997038
Belgium,2004,3.57120671942319,7.363,2.09728311239314
Belgium,2005,2.32173792911834,8.44,2.78143263670022
Belgium,2006,2.55234087322462,8.246,1.7912077007046
Belgium,2007,3.67692462515802,7.459,1.82305630026808
Belgium,2008,0.446905130727231,6.976,4.48944420508401
Belgium,2009,-1.90644105515335,7.908,-0.0531456741253769
Belgium,2010,2.71031150254662,8.293,2.18929920422457
Belgium,2011,1.93115502411325,7.14,3.53208210722742
Belgium,2012,0.215803612089744,7.542,2.83966343445899
Belgium,2013,0.305494549070232,8.425,1.1130959402754
Belgium,2014,1.76554038149924,8.523,0.340002833356922
Belgium,2015,1.47416433731927,8.482,0.561429152790065
Belgium,2016,1.19350273007754,7.83,1.97385264653181
Belgium,2017,1.47446761556785,7.09,2.12597086002607
Belgium,2018,1.87796847383565,5.941,2.05316499865186
Belgium,2019,2.4428900448156,5.364,1.43681956996429
Belgium,2020,-4.7929839083518,5.545,0.740791812220344
Canada,1988,4.41083900341744,,4.02823414871611
Canada,1989,2.33732975738413,,4.98362189985958
Canada,1990,0.202947874139198,,4.78047693336304
Canada,1991,-2.0910550979319,10.316,5.62586408593005
Canada,1992,0.890466180427183,11.197,1.49013290374545
Canada,1993,2.65770691557481,11.377,1.86507936507939
Canada,1994,4.49404929532982,10.395,0.165562913907291
Canada,1995,2.68232822733793,9.489,2.14876033057849
Canada,1996,1.68896122499937,9.62,1.57053112507138
Canada,1997,4.28016683621337,9.1,1.62121638084531
Canada,1998,3.89288654344983,8.278,0.99594245665802
Canada,1999,5.14100353715349,7.583,1.73484295105918
Canada,2000,5.1385391803606,6.829,2.71943995691976
Canada,2001,1.87509810696022,7.219,2.52512013979906
Canada,2002,2.99925535017809,7.665,2.25839440940855
Canada,2003,1.80638512302554,7.574,2.75856321360112
Canada,2004,3.09236384292251,7.185,1.85725871857256
Canada,2005,3.21045439063563,6.758,2.21355203439767
Canada,2006,2.63794375007348,6.484,2.00202539534161
Canada,2007,2.04990463726786,6.156,2.13838399266837
Canada,2008,0.995406301140747,6.284,2.37027067444299
Canada,2009,-2.91508621550267,8.46,0.299466803009299
Canada,2010,3.09080634469335,8.178,1.77687154092627
Canada,2011,3.13719442170364,7.637,2.91213508872351
Canada,2012,1.75566129145483,7.392,1.51567823124517
Canada,2013,2.32581354806429,7.143,0.938291897815317
Canada,2014,2.87346677785811,7.023,1.90663590717861
Canada,2015,0.649971001734855,6.945,1.12524136094277
Canada,2016,1.03855092490855,7.038,1.42875954701085
Canada,2017,3.03383491200222,6.426,1.59688412852977
Canada,2018,2.74296344906655,5.837,2.26822567248103
Canada,2019,1.90843194590616,5.69,1.94926902411593
Canada,2020,-5.03823343468899,9.657,0.716999632307827
Denmark,1988,0.272951118976223,,4.5351330101572
Denmark,1989,0.697173210370437,,4.77272342435522
Denmark,1990,1.66026774169177,,2.64160306382
Denmark,1991,1.45818005306188,9.099,2.39515331724415
Denmark,1992,2.0228112415746,9.027,2.09604442933217
Denmark,1993,-0.078900412805325,10.719,1.25785667953259
Denmark,1994,5.29469615156448,8.036,1.99201463809526
Denmark,1995,3.03802150461165,6.992,2.08360842382846
Denmark,1996,2.89575069230459,6.844,2.12629802275584
Denmark,1997,3.16848143784479,5.4,2.18216677907116
Denmark,1998,2.32630274538961,5.039,1.84565122007889
Denmark,1999,2.96730536257029,5.141,2.4977954440453
Denmark,2000,3.72400899471576,4.476,2.90328203236453
Denmark,2001,0.95003224600012,4.164,2.33787000255262
Denmark,2002,0.456530018779986,4.274,2.42443661219697
Denmark,2003,0.441091006625101,5.398,2.07507820646507
Denmark,2004,2.77635180744053,5.204,1.15435693124932
Denmark,2005,2.35960882992528,4.83,1.81781458291254
Denmark,2006,3.81648769908172,3.897,1.92422138464594
Denmark,2007,0.987173815945127,3.801,1.69326586220315
Denmark,2008,-0.417178439991005,3.683,3.41626794258373
Denmark,2009,-4.97447905669058,6.409,1.30470991024337
Denmark,2010,1.58289703108802,7.746,2.31092436974789
Denmark,2011,1.3108037609606,7.769,2.7586822605125
Denmark,2012,-0.0054323016167074,7.798,2.3979148566464
Denmark,2013,1.39267343161971,7.384,0.789071780078062
Denmark,2014,1.27799983192831,6.925,0.56402054044954
Denmark,2015,2.10441456445301,6.278,0.452034153691575
Denmark,2016,3.07304549209093,5.989,0.250000000000031
Denmark,2017,3.05647723922718,5.833,1.14713216957602
Denmark,2018,1.8600074900921,5.131,0.813609467455631
Denmark,2019,1.71140093932736,5.018,0.75813157251162
Denmark,2020,-1.78010601831291,5.644,0.420711974110115
Finland,1988,5.23111280719965,,5.08592861394881
Finland,1989,5.08392955255206,,6.59290980189131
Finland,1990,0.691649917806032,,6.1495653117985
Finland,1991,-5.88059618513641,6.503,4.31021289843465
Finland,1992,-3.31137361706595,11.595,2.91932319285011
Finland,1993,-0.779815061561479,16.201,2.19065319556437
Finland,1994,3.96437283726799,16.426,1.08855677589405
Finland,1995,4.23436710187066,17.005,0.791239406938498
Finland,1996,3.66265716987186,15.572,0.629194238120966
Finland,1997,6.39770068404337,14.967,1.19255883425839
Finland,1998,5.45427021765444,13.214,1.3994737857984
Finland,1999,4.38928070374669,11.693,1.16223155669444
Finland,2000,5.75373770498848,11.134,3.04210080667795
Finland,2001,2.64026205699308,10.29,2.57844080098896
Finland,2002,1.68732644358099,10.423,1.5712201278938
Finland,2003,2.01179992738312,10.469,0.877440386254785
Finland,2004,4.00537952277651,10.358,0.187120559084418
Finland,2005,2.77730918518017,9.602,0.623874450025191
Finland,2006,4.01957326515895,8.935,1.56666380704386
Finland,2007,5.31280176694145,6.854,2.5106656524034
Finland,2008,0.784431235717051,6.369,4.06595355358379
Finland,2009,-8.07603116552393,8.249,-9.17360384430342e-07
Finland,2010,3.1682879121621,8.394,1.18413523154646
Finland,2011,2.39039455396828,7.781,3.41680754255211
Finland,2012,-1.52284013040689,7.689,2.80833622561574
Finland,2013,-0.979741024949618,8.193,1.4782861568881
Finland,2014,-0.4780684247837,8.663,1.04119621178439
Finland,2015,0.466503766322674,9.376,-0.207928839905268
Finland,2016,2.57193414898754,8.818,0.356684500891695
Finland,2017,3.30337003591039,8.64,0.754015047084346
Finland,2018,1.19297759742292,7.361,1.08382098409305
Finland,2019,1.34973845741737,6.695,1.02409392963431
Finland,2020,-2.49103605535707,7.759,0.290554555653239
France,1988,4.81422400170246,,2.70081527508113
France,1989,4.40516927190527,,3.49830220700749
France,1990,2.82962715326478,,3.19428338029475
France,1991,1.23666248297356,9.134,3.21340732409687
France,1992,1.5160611169627,10.203,2.36376046269353
France,1993,-0.35899781051468,11.32,2.10446277124644
France,1994,2.38366086110145,12.593,1.65551532926993
France,1995,2.30479278392259,11.834,1.79648142095595
France,1996,1.39707987198881,12.367,1.98288365089738
France,1997,2.5270616339357,12.566,1.20394294026962
France,1998,3.45259434279616,12.074,0.651126867833049
France,1999,3.39930808809441,11.981,0.537141639134645
France,2000,4.14099996402915,10.218,1.67595988720927
France,2001,1.89946701186636,8.61,1.63478079549601
France,2002,1.06775027069419,8.702,1.9234122872706
France,2003,0.967827182558352,8.306,2.09847219146923
France,2004,2.86825052501032,8.914,2.14208964640241
France,2005,1.88856584109286,8.882,1.74586936380482
France,2006,2.71406448755236,8.832,1.67512449608723
France,2007,2.53048188351066,8.008,1.4879980595386
France,2008,0.380171435849121,7.386,2.81286194914787
France,2009,-2.82455153714783,9.122,0.0876204781574552
France,2010,2.00032476039051,9.279,1.53112270420926
France,2011,2.43757653729007,9.228,2.11159795174994
France,2012,0.183835264973013,9.841,1.9541953161351
France,2013,0.781756446231,9.913,0.863715497861805
France,2014,0.997832947295251,10.273,0.50775882293799
France,2015,1.06675474783462,10.354,0.0375143805125182
France,2016,0.860031075424033,10.057,0.18333486112386
France,2017,2.08361485997399,9.409,1.03228275064662
France,2018,1.64590872395887,9.018,1.85081508315502
France,2019,2.02744646419237,8.415,1.10825492288294
France,2020,-7.44064589948231,8.009,0.476498852725066
Germany,1988,3.70723567991882,,1.27411894006923
Germany,1989,3.89655170553733,,2.78056955569751
Germany,1990,5.25500610110028,,2.69646824292392
Germany,1991,5.10826150190911,5.316,4.04703259753466
Germany,1992,2.01361340926105,6.323,5.05697796731731
Germany,1993,-0.973033082340891,7.675,4.47457650752808
Germany,1994,2.59685569693275,8.727,2.69305639854954
Germany,1995,1.50499384201356,8.158,1.70616041317076
Germany,1996,1.0378755674358,8.822,1.44972701963239
Germany,1997,1.85432238398302,9.861,1.93937198922729
Germany,1998,2.09561231172233,9.787,0.911183535014403
Germany,1999,2.12957016297766,8.854,0.585433064230783
Germany,2000,2.8765231247659,7.917,1.44026838719741
Germany,2001,1.63614170690956,7.773,1.98385731334471
Germany,2002,-0.228255715793637,8.482,1.42080615551526
Germany,2003,-0.529801394291297,9.779,1.03422218628562
Germany,2004,1.16208684507278,10.727,1.66573696655992
Germany,2005,0.885485292551564,11.193,1.54691114751328
Germany,2006,3.86668241523209,10.277,1.57742642840563
Germany,2007,2.8891174138025,8.732,2.29834400700951
Germany,2008,0.887902330743628,7.508,2.62837981637219
Germany,2009,-5.54455451920674,7.88,0.312739007368447
Germany,2010,4.13463778522758,7.043,1.1038103778926
Germany,2011,3.75796884489337,5.967,2.07517283735874
Germany,2012,0.463512036709204,5.372,2.00848884782956
Germany,2013,0.396995583779145,5.316,1.50472330251876
Germany,2014,2.18018602168017,4.979,0.906794000434246
Germany,2015,1.66300602334775,4.612,0.514426137125456
Germany,2016,2.22222216259371,4.104,0.491747008445174
Germany,2017,2.797906720551,3.781,1.50949485109628
Germany,2018,1.13569604599849,3.384,1.73216879766942
Germany,2019,0.977734697038784,3.163,1.44565976888253
Germany,2020,-4.13191443239947,3.881,0.144877925813982
Greece,1988,4.28786172851761,,13.5288583215049
Greece,1989,3.79999995287797,,13.6555638723612
Greece,1990,0.0,,20.433499109463
Greece,1991,3.09999970633838,7.572,19.4558456445745
Greece,1992,0.700000337119789,8.927,15.8770737923919
Greece,1993,-1.60000002186294,10.177,14.4112644439348
Greece,1994,1.99999984724822,9.808,10.8740756809132
Greece,1995,2.09971953235275,10.116,8.93451415961517
Greece,1996,1.38247057325857,10.402,8.19455217632728
Greece,1997,3.60288326516122,10.472,5.5360026677348
Greece,1998,3.43693579661333,12.227,4.76622572397641
Greece,1999,2.65878562321184,12.138,2.6366330602198
Greece,2000,4.13782699405849,11.345,3.1511816249383
Greece,2001,4.65041459442163,10.764,3.37396832213867
Greece,2002,4.68313727063017,10.346,3.62935871878874
Greece,2003,5.79682274294369,9.839,3.53065027765552
Greece,2004,5.37786634595851,10.628,2.8988481075817
Greece,2005,1.18350635493289,10.074,3.54507273335078
Greece,2006,6.44339762487436,8.906,3.19594684144545
Greece,2007,3.50686976639459,8.351,2.89500321516578
Greece,2008,0.0574740238200775,7.664,4.15279708110293
Greece,2009,-4.11927606715011,9.546,1.21007269197809
Greece,2010,-5.6937412158003,12.719,4.71298907760388
Greece,2011,-9.87677875300243,17.973,3.3298532335065
Greece,2012,-8.33113421099992,24.731,1.50152696177758
Greece,2013,-2.27211699888024,27.686,-0.921269454256994
Greece,2014,0.792225060962835,26.708,-1.31226096405506
Greece,2015,-0.228301892172851,24.981,-1.73588804765284
Greece,2016,-0.0317947678412054,23.514,-0.825653978390973
Greece,2017,1.47312472702352,21.413,1.12125452031419
Greece,2018,2.06467207892409,19.179,0.62562141345364
Greece,2019,2.27718065334808,17.045,0.253007522038157
Greece,2020,-9.19623149726978,15.899,-1.24798355581405
Hungary,1988,-0.0652631433035538,,15.7235490703556
Hungary,1989,0.736424821486906,,17.149151997396
Hungary,1990,-3.49665976181741,,28.3695996532777
Hungary,1991,-11.8920408618435,8.5,34.8175429072704
Hungary,1992,-3.06418034558638,9.942,23.6557207806552
Hungary,1993,-0.576108518425613,12.098,22.4642346133809
Hungary,1994,2.94715455541068,10.847,18.8680749869283
Hungary,1995,1.48952547593046,10.168,28.3054683706654
Hungary,1996,0.101234227633242,10.022,23.4690301919185
Hungary,1997,2.97787906543104,8.991,18.3050744143799
Hungary,1998,3.84810814449837,8.925,14.153789654534
Hungary,1999,3.08605811588221,6.929,9.99774409303368
Hungary,2000,4.40937501806403,6.563,9.80361016908125
Hungary,2001,4.06202617226026,5.671,9.11680911680911
Hungary,2002,4.73006530805553,5.608,5.26544821583985
Hungary,2003,3.93877761242727,5.79,4.66101694915254
Hungary,2004,4.96312536156307,5.832,6.74434679569469
Hungary,2005,4.30028318461673,7.189,3.56151711378352
Hungary,2006,3.93393162712054,7.494,3.93032603841001
Hungary,2007,0.332354337878925,7.406,7.9587451654491
Hungary,2008,0.993437085479655,7.817,6.0425125388106
Hungary,2009,-6.7401660845502,10.03,4.21171171171171
Hungary,2010,1.06795068152046,11.172,4.85555795691956
Hungary,2011,1.91670916599742,11.029,3.9299209893507
Hungary,2012,-1.33948446518181,11.003,5.65214517088646
Hungary,2013,2.03216990678146,10.177,1.73319984983101
Hungary,2014,4.33435364113967,7.725,-0.227566270988219
Hungary,2015,3.65981615406955,6.813,-0.0616446800641672
Hungary,2016,2.43864141309342,5.115,0.394769306686392
Hungary,2017,4.12418389451805,4.156,2.34824281150154
Hungary,2018,5.60613813768876,3.667,2.85024792594646
Hungary,2019,5.07718495088933,3.411,3.33858635382008
Hungary,2020,-4.33872540024058,4.248,3.32674385766738
Iceland,1988,-0.089725977854286,,25.7255090852842
Iceland,1989,0.258439804261698,,20.7581950334485
Iceland,1990,1.16937035968014,,15.510721994253
Iceland,1991,-0.223525498840075,2.548,6.80877887943634
Iceland,1992,-3.37389416853765,4.305,3.94771176824031
Iceland,1993,1.31344949985998,5.257,4.04285291076947
Iceland,1994,3.60885792911003,5.326,1.55265627495777
Iceland,1995,0.116583656161382,5.196,1.65123150116658
Iceland,1996,4.49765343483963,3.6,2.26041898267297
Iceland,1997,4.14087045064694,3.72,1.81543080282242
Iceland,1998,7.01048322607343,3.069,1.65924170953427
Iceland,1999,3.89798762287089,2.178,3.23183260906467
Iceland,2000,4.90518213679276,1.936,5.13647123245151
Iceland,2001,3.84093935130252,1.874,6.40508550386868
Iceland,2002,0.542286728015213,2.988,5.19702230216628
Iceland,2003,2.28136971731965,3.997,2.05566329753742
Iceland,2004,7.62260520117914,4.031,3.15819324298464
Iceland,2005,7.0293406083855,2.547,3.98704782806593
Iceland,2006,5.67161248460013,2.83,6.68707906136661
Iceland,2007,8.74132941508014,2.251,5.05155736492146
Iceland,2008,1.69961076077263,2.946,12.6943942775878
Iceland,2009,-8.32146414328021,7.22,12.0031298461743
Iceland,2010,-2.22181847599202,7.564,5.39673113167477
Iceland,2011,1.37999669140882,7.028,4.0010266434312
Iceland,2012,1.16931174886884,6.0,5.18589988750698
Iceland,2013,3.59695700972851,5.376,3.87227923748249
Iceland,2014,1.91381609098249,4.897,2.04461481539333
Iceland,2015,3.76859023848581,3.979,1.63305558181326
Iceland,2016,6.21808764217616,2.978,1.69692761997751
Iceland,2017,3.48506703916689,2.742,1.76041559180596
Iceland,2018,4.66077032612084,2.704,2.68291768267392
Iceland,2019,1.13821230465001,3.507,3.01397179156053
Iceland,2020,-6.64587816297836,5.478,2.84792401518665
Ireland,1988,5.21741342322537,,2.13456989107103
Ireland,1989,5.81391994557339,,4.08905388153544
